,Date,Open,High,Low,Close,Adj Close,Volume
4277,"Jun 11, 2007",72.8,72.9,72.63,72.68,72.68,2738
4278,"Jun 8, 2007",73.2,73.25,72.8,72.88,72.88,2886
4279,"Jun 7, 2007",73.25,73.7,73.05,73.1,73.1,5082
4280,"Jun 6, 2007",74.4,74.45,73.3,73.35,73.35,7004
4281,"Jun 5, 2007",74.47,74.7,74.2,74.65,74.65,5731
4282,"Jun 4, 2007",74.53,74.53,74.53,74.55,74.55,9293
4283,"Jun 1, 2007",74.65,75.03,74.57,74.88,74.88,8598
4284,"May 31, 2007",75.28,75.28,74.57,75.07,75.07,6403
4285,"May 30, 2007",74.75,75.22,74.7,75.28,75.28,7578
4286,"May 29, 2007",74.5,75.1,74.4,74.93,74.93,9273
4287,"May 25, 2007",74.6,74.72,74.3,74.72,74.72,5957
4288,"May 24, 2007",74.55,74.97,74.5,74.95,74.95,4552
4289,"May 23, 2007",74.63,74.68,74.15,74.63,74.63,7499
4290,"May 22, 2007",75.32,75.45,74.5,74.65,74.65,7243
4291,"May 21, 2007",75.25,75.5,74.7,75.32,75.32,7015
4292,"May 18, 2007",75.75,75.9,75.25,75.4,75.4,7342
4293,"May 17, 2007",75.63,75.93,75.28,75.63,75.63,8465
4294,"May 16, 2007",74.8,75.63,74.55,75.6,75.6,11695
4295,"May 15, 2007",74.25,74.82,74.22,74.55,74.55,10373
4296,"May 14, 2007",73.47,73.47,73.47,73.47,73.47,9865
4297,"May 11, 2007",73.9,73.9,73.9,73.55,73.55,596
4298,"May 10, 2007",73.95,73.95,73.5,73.45,73.45,1511
4299,"May 9, 2007",74.0,74.1,74.0,73.88,73.88,1231
4300,"May 8, 2007",74.5,74.5,74.5,74.5,74.5,1212
4301,"May 7, 2007",75.7,75.7,75.25,75.38,75.38,1166
4302,"May 4, 2007",75.2,75.2,75.2,75.25,75.25,783
4303,"May 3, 2007",75.3,75.3,75.3,74.95,74.95,847
4304,"May 2, 2007",75.5,75.5,75.5,75.57,75.57,806
4305,"May 1, 2007",75.45,75.45,75.45,76.05,76.05,850
4306,"Apr 30, 2007",75.6,75.6,75.6,75.6,75.6,1162
4307,"Apr 27, 2007",74.8,74.8,74.4,74.45,74.45,816
4308,"Apr 26, 2007",76.2,76.2,75.25,75.07,75.07,656
4309,"Apr 25, 2007",75.5,75.5,75.5,76.22,76.22,649
4310,"Apr 24, 2007",76.3,76.3,75.5,75.85,75.85,525
4311,"Apr 23, 2007",76.5,76.5,76.5,76.65,76.65,458
4312,"Apr 20, 2007",76.55,76.88,76.0,76.57,76.57,1079
4313,"Apr 19, 2007",76.68,76.68,76.68,76.68,76.68,322
4314,"Apr 18, 2007",75.8,75.8,75.8,75.8,75.8,172
4315,"Apr 17, 2007",76.45,76.45,76.45,76.4,76.4,336
4316,"Apr 16, 2007",65.55,65.6,65.55,65.55,65.55,513
4317,"Apr 13, 2007",65.2,65.47,65.2,65.47,65.47,2646
4318,"Apr 12, 2007",64.95,65.13,64.72,65.15,65.15,3573
4319,"Apr 11, 2007",64.78,64.8,64.6,64.75,64.75,4185
4320,"Apr 10, 2007",64.95,65.1,64.65,64.78,64.78,3456
4321,"Apr 9, 2007",65.32,65.32,64.8,65.03,65.03,4066
4322,"Apr 5, 2007",65.4,65.55,64.8,65.18,65.18,5251
4323,"Apr 4, 2007",65.0,65.5,64.9,65.38,65.38,4706
4324,"Apr 3, 2007",65.2,65.7,64.85,65.38,65.38,6810
4325,"Apr 2, 2007",64.0,65.0,64.0,65.03,65.03,6805
4326,"Mar 30, 2007",63.4,64.0,63.05,63.85,63.85,5938
4327,"Mar 29, 2007",63.4,63.65,63.4,63.5,63.5,2560
4328,"Mar 28, 2007",63.3,63.42,63.2,63.4,63.4,4149
4329,"Mar 27, 2007",63.7,63.92,63.2,63.38,63.38,6130
4330,"Mar 26, 2007",64.2,64.2,63.75,63.8,63.8,7008
4331,"Mar 23, 2007",63.58,63.58,63.0,63.58,63.58,6997
4332,"Mar 22, 2007",63.5,63.95,63.35,63.8,63.8,7241
4333,"Mar 21, 2007",63.55,63.55,63.05,63.38,63.38,7954
4334,"Mar 20, 2007",64.3,64.65,63.95,64.07,64.07,8445
4335,"Mar 19, 2007",64.22,65.05,64.1,64.38,64.38,11135
4336,"Mar 16, 2007",65.07,65.07,64.13,64.4,64.4,11875
4337,"Mar 15, 2007",66.13,66.45,65.8,65.88,65.88,11287
4338,"Mar 14, 2007",66.75,66.8,65.45,66.22,66.22,17135
4339,"Mar 13, 2007",67.75,68.3,67.5,67.45,67.45,21942
4340,"Mar 12, 2007",68.5,68.5,67.4,67.95,67.95,23410
4341,"Mar 9, 2007",67.65,68.25,67.38,67.95,67.95,23740
4342,"Mar 8, 2007",66.35,68.68,66.35,67.75,67.75,28824
4343,"Mar 7, 2007",64.9,65.9,64.75,65.68,65.68,20738
4344,"Mar 6, 2007",65.07,65.5,65.0,65.0,65.0,14303
4345,"Mar 5, 2007",66.1,66.1,64.85,65.0,65.0,13569
4346,"Mar 2, 2007",66.03,66.97,65.65,66.35,66.35,14119
4347,"Mar 1, 2007",67.47,67.47,66.05,66.13,66.13,17101
4348,"Feb 28, 2007",67.2,68.8,67.1,67.75,67.75,15738
4349,"Feb 27, 2007",66.75,67.4,66.25,67.43,67.43,10511
4350,"Feb 26, 2007",66.6,67.38,66.45,66.88,66.88,10849
4351,"Feb 23, 2007",66.93,67.1,66.2,66.75,66.75,11779
4352,"Feb 22, 2007",66.9,67.47,66.8,67.03,67.03,10082
4353,"Feb 21, 2007",66.85,67.2,66.45,66.97,66.97,9767
4354,"Feb 20, 2007",68.0,68.0,66.82,66.85,66.85,11219
4355,"Feb 16, 2007",69.0,69.4,68.72,68.5,68.5,13889
4356,"Feb 15, 2007",69.0,69.22,68.5,68.7,68.7,13889
4357,"Feb 14, 2007",67.2,67.2,67.2,67.13,67.13,13734
4358,"Feb 13, 2007",67.1,67.15,67.05,67.18,67.18,1529
4359,"Feb 12, 2007",66.75,66.9,66.63,67.05,67.05,1910
4360,"Feb 9, 2007",65.5,66.6,65.5,66.28,66.28,2927
4361,"Feb 8, 2007",65.15,65.15,64.25,65.18,65.18,3760
4362,"Feb 7, 2007",65.75,65.75,64.9,65.07,65.07,3147
4363,"Feb 6, 2007",64.5,64.9,64.4,64.88,64.88,3376
4364,"Feb 5, 2007",65.5,65.5,64.75,64.68,64.68,2053
4365,"Feb 2, 2007",64.8,65.3,64.65,65.35,65.35,4008
4366,"Feb 1, 2007",64.5,64.7,64.3,64.72,64.72,4057
4367,"Jan 31, 2007",63.9,64.47,63.85,64.53,64.53,4111
4368,"Jan 30, 2007",64.0,64.0,63.4,63.58,63.58,3888
4369,"Jan 29, 2007",64.0,64.6,63.97,64.05,64.05,4998
4370,"Jan 26, 2007",63.55,63.9,63.25,63.88,63.88,6692
4371,"Jan 25, 2007",62.8,63.28,62.65,63.35,63.35,7142
4372,"Jan 24, 2007",61.85,62.8,61.35,62.83,62.83,9210
4373,"Jan 23, 2007",61.1,61.8,60.78,61.8,61.8,6126
4374,"Jan 22, 2007",61.7,62.55,60.75,60.95,60.95,9206
4375,"Jan 19, 2007",61.9,62.3,61.3,61.58,61.58,10177
4376,"Jan 18, 2007",61.92,62.03,61.55,61.8,61.8,8134
4377,"Jan 17, 2007",61.2,62.1,61.08,61.88,61.88,18350
4378,"Jan 16, 2007",60.6,61.4,60.0,60.63,60.63,20959
4379,"Jan 12, 2007",60.5,61.08,60.4,60.38,60.38,22831
4380,"Jan 11, 2007",60.67,60.8,60.35,60.5,60.5,25220
4381,"Jan 10, 2007",59.72,61.15,59.45,60.55,60.55,25671
4382,"Jan 9, 2007",60.05,60.3,59.58,59.75,59.75,23947
4383,"Jan 8, 2007",60.4,60.9,60.0,60.3,60.3,15180
4384,"Jan 5, 2007",60.6,60.88,60.2,60.4,60.4,10878
4385,"Jan 4, 2007",59.6,62.5,59.5,60.3,60.3,14796
4386,"Jan 3, 2007",61.3,61.3,59.15,59.5,59.5,18523
4387,"Dec 29, 2006",61.83,61.88,61.35,61.7,61.7,138
4388,"Dec 28, 2006",62.2,62.97,61.95,62.05,62.05,7466
4389,"Dec 27, 2006",62.55,62.75,62.03,62.47,62.47,6926
4390,"Dec 26, 2006",63.15,63.28,60.28,62.35,62.35,6703
4391,"Dec 22, 2006",62.7,63.2,62.6,63.05,63.05,4648
4392,"Dec 21, 2006",62.25,62.95,62.25,62.7,62.7,4334
4393,"Dec 20, 2006",62.7,63.1,62.3,62.45,62.45,7738
4394,"Dec 19, 2006",62.45,63.17,62.45,62.72,62.72,6896
4395,"Dec 18, 2006",62.0,62.3,61.83,61.88,61.88,6596
4396,"Dec 15, 2006",62.17,62.6,61.78,62.25,62.25,8678
4397,"Dec 14, 2006",61.25,61.25,61.15,61.08,61.08,11802
4398,"Dec 13, 2006",61.25,61.3,61.25,61.33,61.33,1870
4399,"Dec 12, 2006",61.55,61.55,61.55,61.45,61.45,1965
4400,"Dec 11, 2006",61.9,62.0,61.7,61.78,61.78,2544
4401,"Dec 8, 2006",62.6,62.6,62.6,62.33,62.33,3376
4402,"Dec 7, 2006",62.0,62.33,62.0,62.42,62.42,3123
4403,"Dec 6, 2006",61.7,62.0,61.65,61.53,61.53,4916
4404,"Dec 5, 2006",61.0,61.8,61.0,61.85,61.85,4523
4405,"Dec 4, 2006",60.4,60.8,60.35,60.75,60.75,5737
4406,"Dec 1, 2006",61.5,61.5,60.9,61.13,61.13,4313
4407,"Nov 30, 2006",61.5,61.65,61.3,61.67,61.67,5525
4408,"Nov 29, 2006",60.8,61.2,60.8,61.25,61.25,5217
4409,"Nov 28, 2006",62.0,62.05,61.13,61.17,61.17,6642
4410,"Nov 27, 2006",63.7,63.7,62.08,62.45,62.45,8189
4411,"Nov 24, 2006",62.65,62.88,62.5,62.97,62.97,3551
4412,"Nov 23, 2006",62.6,62.67,62.0,62.2,62.2,4857
4413,"Nov 22, 2006",62.6,62.67,62.0,62.2,62.2,6939
4414,"Nov 21, 2006",62.45,62.75,62.25,62.35,62.35,6939
4415,"Nov 20, 2006",61.6,62.25,61.6,62.05,62.05,8067
4416,"Nov 17, 2006",61.45,61.8,61.1,61.25,61.25,6428
4417,"Nov 16, 2006",61.4,62.17,61.15,62.05,62.05,8788
4418,"Nov 15, 2006",61.22,61.35,60.88,60.95,60.95,11647
4419,"Nov 14, 2006",61.0,61.8,60.75,61.67,61.67,17231
4420,"Nov 13, 2006",62.5,62.5,61.13,61.22,61.22,30354
4421,"Nov 10, 2006",64.0,64.0,62.9,62.97,62.97,25177
4422,"Nov 9, 2006",65.13,65.13,64.38,64.7,64.7,23249
4423,"Nov 8, 2006",64.3,65.72,64.07,65.3,65.3,22631
4424,"Nov 7, 2006",64.25,64.65,63.78,64.63,64.63,22012
4425,"Nov 6, 2006",64.2,64.6,63.85,64.53,64.53,11640
4426,"Nov 3, 2006",64.55,64.6,63.85,64.18,64.18,9797
4427,"Nov 2, 2006",63.9,65.9,63.85,64.6,64.6,18206
4428,"Nov 1, 2006",65.05,65.05,64.35,64.4,64.4,11417
4429,"Oct 31, 2006",65.25,65.75,64.15,64.95,64.95,14866
4430,"Oct 30, 2006",64.8,65.32,64.25,65.25,65.25,10488
4431,"Oct 27, 2006",64.5,64.9,63.95,64.6,64.6,15682
4432,"Oct 26, 2006",62.3,64.47,62.22,64.47,64.47,19803
4433,"Oct 25, 2006",60.1,61.5,60.1,61.47,61.47,17330
4434,"Oct 24, 2006",60.2,60.3,59.6,59.85,59.85,7696
4435,"Oct 23, 2006",59.2,60.15,59.2,60.03,60.03,8571
4436,"Oct 20, 2006",58.63,59.53,58.55,59.35,59.35,10875
4437,"Oct 19, 2006",59.05,59.05,58.35,58.67,58.67,11152
4438,"Oct 18, 2006",59.45,59.65,58.88,59.25,59.25,10861
4439,"Oct 17, 2006",60.25,60.85,59.6,59.72,59.72,10252
4440,"Oct 16, 2006",61.5,62.0,60.65,60.8,60.8,7774
4441,"Oct 13, 2006",65.3,65.3,65.1,65.15,65.15,9289
4442,"Oct 12, 2006",64.9,65.0,64.85,65.03,65.03,3138
4443,"Oct 11, 2006",64.8,64.82,64.55,64.65,64.65,2949
4444,"Oct 10, 2006",64.72,65.1,64.55,64.8,64.8,4144
4445,"Oct 9, 2006",64.25,64.25,63.95,64.35,64.35,6716
4446,"Oct 6, 2006",65.35,65.35,64.15,64.57,64.57,7075
4447,"Oct 5, 2006",64.9,65.4,64.82,65.35,65.35,6453
4448,"Oct 4, 2006",64.95,65.2,64.63,64.53,64.53,7761
4449,"Oct 3, 2006",64.3,65.1,64.3,64.5,64.5,7388
4450,"Oct 2, 2006",63.85,64.05,63.85,64.25,64.25,6693
4451,"Sep 29, 2006",62.75,63.0,62.6,63.63,63.63,5560
4452,"Sep 28, 2006",62.85,63.15,62.3,62.55,62.55,4979
4453,"Sep 27, 2006",61.85,62.42,61.78,62.15,62.15,5087
4454,"Sep 26, 2006",62.05,62.47,61.85,62.15,62.15,4763
4455,"Sep 25, 2006",63.0,63.05,61.9,62.13,62.13,6825
4456,"Sep 22, 2006",63.05,63.05,62.4,62.65,62.65,10019
4457,"Sep 21, 2006",63.9,64.35,63.8,63.85,63.85,6684
4458,"Sep 20, 2006",64.5,64.5,64.0,64.18,64.18,8571
4459,"Sep 19, 2006",64.7,65.3,64.7,64.93,64.93,10883
4460,"Sep 18, 2006",65.65,65.65,64.55,64.7,64.7,11541
4461,"Sep 15, 2006",65.0,66.05,65.0,66.0,66.0,13730
4462,"Sep 14, 2006",65.2,65.5,64.72,64.75,64.75,27951
4463,"Sep 13, 2006",67.15,67.15,65.9,65.93,65.93,26506
4464,"Sep 12, 2006",67.5,67.7,67.32,67.5,67.5,18454
4465,"Sep 11, 2006",66.45,67.05,66.3,67.0,67.0,17731
4466,"Sep 8, 2006",66.82,66.82,66.15,66.55,66.55,19320
4467,"Sep 7, 2006",67.4,67.4,66.8,67.07,67.07,11501
4468,"Sep 6, 2006",67.85,68.1,67.35,67.82,67.82,9555
4469,"Sep 5, 2006",67.4,68.4,67.4,68.07,68.07,9919
4470,"Sep 1, 2006",66.85,67.25,66.7,66.55,66.55,12327
4471,"Aug 31, 2006",66.0,66.8,65.85,66.9,66.9,12988
4472,"Aug 30, 2006",65.85,67.3,65.85,66.6,66.6,10949
4473,"Aug 29, 2006",65.15,65.45,64.75,65.38,65.38,7511
4474,"Aug 28, 2006",65.4,65.65,65.1,65.4,65.4,7034
4475,"Aug 25, 2006",65.75,65.8,65.0,65.03,65.03,10620
4476,"Aug 24, 2006",66.15,66.65,65.85,66.43,66.43,8412
4477,"Aug 23, 2006",66.95,67.35,66.3,66.18,66.18,11177
4478,"Aug 22, 2006",66.9,67.3,66.6,67.0,67.0,8301
4479,"Aug 21, 2006",66.7,67.1,66.5,67.05,67.05,8829
4480,"Aug 18, 2006",66.43,67.0,66.3,66.32,66.32,14302
4481,"Aug 17, 2006",65.2,66.0,65.2,65.72,65.72,10108
4482,"Aug 16, 2006",63.5,64.8,63.1,64.78,64.78,11477
4483,"Aug 15, 2006",64.55,64.55,63.2,63.15,63.15,10199
4484,"Aug 14, 2006",71.65,71.8,71.65,71.75,71.75,8252
4485,"Aug 11, 2006",71.9,71.9,71.68,71.82,71.82,3839
4486,"Aug 10, 2006",71.45,71.65,71.35,71.53,71.53,6469
4487,"Aug 9, 2006",71.1,71.22,70.7,70.75,70.75,2935
4488,"Aug 8, 2006",71.2,71.38,71.2,71.43,71.43,5915
4489,"Aug 7, 2006",70.05,71.4,70.0,71.43,71.43,9304
4490,"Aug 4, 2006",69.2,69.7,69.2,69.97,69.97,7302
4491,"Aug 3, 2006",69.5,69.75,69.1,69.0,69.0,4527
4492,"Aug 2, 2006",68.9,69.15,68.75,69.38,69.38,5511
4493,"Aug 1, 2006",68.3,68.82,68.15,68.6,68.6,4884
4494,"Jul 31, 2006",69.0,69.1,68.7,68.55,68.55,6736
4495,"Jul 28, 2006",68.25,69.05,68.2,68.65,68.65,8431
4496,"Jul 27, 2006",67.03,67.95,67.03,67.78,67.78,8175
4497,"Jul 26, 2006",66.75,67.0,66.38,67.1,67.1,7861
4498,"Jul 25, 2006",67.1,67.5,66.9,66.93,66.93,10656
4499,"Jul 24, 2006",66.97,67.85,66.5,67.7,67.7,9457
4500,"Jul 21, 2006",67.0,67.4,67.0,67.38,67.38,7456
4501,"Jul 20, 2006",67.55,67.8,66.88,67.4,67.4,12057
4502,"Jul 19, 2006",67.45,67.55,67.07,67.8,67.8,11767
4503,"Jul 18, 2006",68.7,69.32,68.13,68.2,68.2,10960
4504,"Jul 17, 2006",70.13,70.3,70.13,70.22,70.22,12455
4505,"Jul 14, 2006",70.55,70.55,70.18,70.13,70.13,3899
4506,"Jul 13, 2006",70.3,70.8,70.3,70.82,70.82,3565
4507,"Jul 12, 2006",70.8,70.8,70.7,70.57,70.57,2805
4508,"Jul 11, 2006",70.45,70.7,70.25,70.82,70.82,2117
4509,"Jul 10, 2006",71.13,71.2,70.68,70.6,70.6,2310
4510,"Jul 7, 2006",72.7,72.7,71.4,71.25,71.25,5524
4511,"Jul 6, 2006",72.75,73.2,72.75,73.32,73.32,4566
4512,"Jul 5, 2006",73.1,73.3,72.55,73.15,73.15,3705
4513,"Jul 3, 2006",72.55,72.68,72.13,72.88,72.88,4091
4514,"Jun 30, 2006",71.85,72.88,71.75,72.55,72.55,3622
4515,"Jun 29, 2006",71.75,72.78,71.4,72.1,72.1,4869
4516,"Jun 28, 2006",72.9,72.9,71.9,72.03,72.03,4731
4517,"Jun 27, 2006",73.2,74.0,72.95,73.85,73.85,6190
4518,"Jun 26, 2006",72.93,73.85,72.0,74.0,74.0,6368
4519,"Jun 23, 2006",74.25,74.55,73.13,73.22,73.22,6177
4520,"Jun 22, 2006",74.65,75.35,74.65,74.88,74.88,5049
4521,"Jun 21, 2006",75.75,75.75,73.65,74.53,74.53,12548
4522,"Jun 20, 2006",76.25,76.3,75.5,75.63,75.63,9147
4523,"Jun 19, 2006",76.3,77.1,76.1,76.93,76.93,7736
4524,"Jun 16, 2006",75.85,75.85,74.85,75.47,75.47,8210
4525,"Jun 15, 2006",74.78,75.7,74.35,75.4,75.4,15652
4526,"Jun 14, 2006",75.2,75.22,74.75,74.7,74.7,14693
4527,"Jun 13, 2006",74.4,75.25,74.4,75.1,75.1,2374
4528,"Jun 12, 2006",73.63,73.63,73.2,73.53,73.53,2423
4529,"Jun 9, 2006",72.7,72.7,72.7,72.95,72.95,2778
4530,"Jun 8, 2006",72.07,72.07,72.05,72.3,72.3,3681
4531,"Jun 7, 2006",70.75,70.9,70.75,71.43,71.43,5295
4532,"Jun 6, 2006",69.8,70.4,69.75,70.3,70.3,4094
4533,"Jun 5, 2006",69.6,70.05,69.6,70.13,70.13,4721
4534,"Jun 2, 2006",69.2,69.4,68.9,69.4,69.4,4596
4535,"Jun 1, 2006",68.43,69.95,68.35,69.6,69.6,8072
4536,"May 31, 2006",67.35,68.0,67.25,68.07,68.07,7724
4537,"May 30, 2006",66.85,67.5,66.85,67.7,67.7,5692
4538,"May 26, 2006",66.4,66.45,66.2,66.78,66.78,5347
4539,"May 25, 2006",66.1,66.25,65.25,65.95,65.95,4488
4540,"May 24, 2006",66.1,66.7,65.9,66.45,66.45,7441
4541,"May 23, 2006",67.03,67.03,65.72,66.05,66.05,9827
4542,"May 22, 2006",68.45,68.45,67.43,67.53,67.53,5973
4543,"May 19, 2006",67.8,68.25,67.38,68.15,68.15,10337
4544,"May 18, 2006",67.8,68.2,67.6,67.93,67.93,7772
4545,"May 17, 2006",67.6,68.05,67.37,67.7,67.7,8569
4546,"May 16, 2006",66.4,67.2,66.05,67.38,67.38,276
4547,"May 15, 2006",67.2,67.47,66.53,66.6,66.6,6811
4548,"May 12, 2006",67.3,67.3,67.3,67.3,67.3,10900
4549,"May 11, 2006",67.7,67.7,67.7,67.7,67.7,912
4550,"May 10, 2006",67.5,67.7,67.5,67.55,67.55,1060
4551,"May 9, 2006",67.5,67.5,67.5,67.5,67.5,820
4552,"May 8, 2006",67.0,67.0,66.8,66.88,66.88,1027
4553,"May 5, 2006",67.4,67.4,67.4,67.4,67.4,636
4554,"May 4, 2006",67.25,67.25,67.25,66.35,66.35,1099
4555,"May 3, 2006",67.0,67.4,67.0,67.38,67.38,796
4556,"May 2, 2006",67.35,67.35,67.35,67.22,67.22,1062
4557,"May 1, 2006",68.4,68.4,68.35,68.22,68.22,1163
4558,"Apr 28, 2006",67.97,67.97,67.97,67.97,67.97,841
4559,"Apr 27, 2006",65.7,65.7,65.7,66.22,66.22,1032
4560,"Apr 26, 2006",66.2,66.2,66.2,66.53,66.53,907
4561,"Apr 25, 2006",65.4,65.4,65.4,65.4,65.4,709
4562,"Apr 24, 2006",65.8,65.8,65.8,65.53,65.53,740
4563,"Apr 21, 2006",65.2,65.2,65.2,65.53,65.53,1205
4564,"Apr 20, 2006",64.6,64.6,64.6,65.05,65.05,1014
4565,"Apr 19, 2006",63.7,63.7,63.5,64.5,64.5,911
4566,"Apr 18, 2006",63.65,63.65,63.65,63.65,63.65,1044
4567,"Apr 17, 2006",63.4,63.4,63.4,63.4,63.4,913
4568,"Apr 13, 2006",54.3,54.4,54.2,54.22,54.22,564
4569,"Apr 12, 2006",54.3,54.45,54.1,54.35,54.35,2065
4570,"Apr 11, 2006",53.8,53.8,53.65,54.05,54.05,2159
4571,"Apr 10, 2006",54.3,54.55,53.8,53.83,53.83,2667
4572,"Apr 7, 2006",54.25,54.55,53.85,54.38,54.38,4420
4573,"Apr 6, 2006",55.1,55.55,54.7,54.83,54.83,3532
4574,"Apr 5, 2006",56.55,56.7,55.65,55.65,55.65,4719
4575,"Apr 4, 2006",57.9,57.9,56.15,56.3,56.3,4778
4576,"Apr 3, 2006",57.8,58.1,57.8,58.15,58.15,4429
4577,"Mar 31, 2006",57.97,57.97,57.55,57.35,57.35,3071
4578,"Mar 30, 2006",57.4,58.2,57.4,58.13,58.13,2331
4579,"Mar 29, 2006",57.45,57.95,57.0,57.5,57.5,3669
4580,"Mar 28, 2006",57.53,57.65,57.0,57.45,57.45,4094
4581,"Mar 27, 2006",58.55,58.6,57.45,57.75,57.75,4582
4582,"Mar 24, 2006",58.0,58.95,57.72,58.72,58.72,7637
4583,"Mar 23, 2006",57.65,57.65,56.4,58.22,58.22,9843
4584,"Mar 22, 2006",57.67,57.78,56.5,57.2,57.2,8766
4585,"Mar 21, 2006",59.2,59.2,57.65,58.25,58.25,6717
4586,"Mar 20, 2006",59.42,59.42,58.53,59.0,59.0,8775
4587,"Mar 17, 2006",58.85,59.35,57.92,59.1,59.1,7557
4588,"Mar 16, 2006",58.2,58.2,57.45,58.42,58.42,8671
4589,"Mar 15, 2006",57.8,58.4,57.4,58.15,58.15,11187
4590,"Mar 14, 2006",59.75,59.9,57.9,57.72,57.72,13417
4591,"Mar 13, 2006",59.0,59.33,58.9,59.72,59.72,17564
4592,"Mar 10, 2006",58.75,59.1,58.5,58.58,58.58,19939
4593,"Mar 9, 2006",58.85,59.3,58.67,58.65,58.65,16721
4594,"Mar 8, 2006",59.4,59.5,58.72,59.15,59.15,20474
4595,"Mar 7, 2006",60.45,60.45,59.0,59.4,59.4,22227
4596,"Mar 6, 2006",62.05,62.28,60.8,60.78,60.78,15441
4597,"Mar 3, 2006",62.5,62.65,61.9,62.0,62.0,8902
4598,"Mar 2, 2006",62.97,63.2,62.13,62.0,62.0,11721
4599,"Mar 1, 2006",62.35,62.85,62.15,62.7,62.7,14820
4600,"Feb 28, 2006",61.42,61.85,61.25,61.47,61.47,10904
4601,"Feb 27, 2006",61.75,62.1,61.5,62.13,62.13,8338
4602,"Feb 24, 2006",62.05,62.05,61.1,61.42,61.42,7718
4603,"Feb 23, 2006",62.3,62.5,61.55,61.95,61.95,8507
4604,"Feb 22, 2006",63.2,63.2,61.35,62.03,62.03,9990
4605,"Feb 21, 2006",63.5,63.5,62.95,63.25,63.25,7329
4606,"Feb 17, 2006",61.88,63.25,61.88,63.17,63.17,8667
4607,"Feb 16, 2006",62.0,62.0,61.15,61.63,61.63,7496
4608,"Feb 15, 2006",63.1,63.42,60.92,61.47,61.47,14711
4609,"Feb 14, 2006",59.1,59.1,58.5,58.92,58.92,7900
4610,"Feb 13, 2006",58.9,58.9,58.85,58.88,58.88,1853
4611,"Feb 10, 2006",58.15,58.5,58.15,58.55,58.55,2268
4612,"Feb 9, 2006",57.45,57.65,57.3,57.63,57.63,1889
4613,"Feb 8, 2006",57.2,57.2,56.8,57.35,57.35,3608
4614,"Feb 7, 2006",56.25,56.45,56.0,56.63,56.63,2759
4615,"Feb 6, 2006",55.05,55.35,55.05,55.63,55.63,2744
4616,"Feb 3, 2006",54.5,55.0,54.5,55.03,55.03,4172
4617,"Feb 2, 2006",55.35,55.35,54.22,54.55,54.55,3433
4618,"Feb 1, 2006",56.17,56.3,55.75,56.22,56.22,2796
4619,"Jan 31, 2006",56.25,56.25,55.6,55.95,55.95,4363
4620,"Jan 30, 2006",56.0,56.22,55.95,56.08,56.08,4823
4621,"Jan 27, 2006",56.85,57.1,55.17,56.25,56.25,5329
4622,"Jan 26, 2006",57.15,57.4,57.0,57.17,57.17,5404
4623,"Jan 25, 2006",57.5,57.5,57.1,57.35,57.35,6489
4624,"Jan 24, 2006",59.1,59.1,57.6,57.78,57.78,7278
4625,"Jan 23, 2006",59.2,59.3,58.5,59.1,59.1,6332
4626,"Jan 20, 2006",58.9,59.05,58.9,59.25,59.25,6292
4627,"Jan 19, 2006",58.9,58.95,58.35,58.65,58.65,10638
4628,"Jan 18, 2006",59.17,59.25,58.8,58.15,58.15,11878
4629,"Jan 17, 2006",59.5,59.95,59.15,59.47,59.47,14009
4630,"Jan 13, 2006",59.75,59.97,58.83,59.0,59.0,19402
4631,"Jan 12, 2006",60.6,60.8,60.0,59.78,59.78,27152
4632,"Jan 11, 2006",62.4,62.4,60.67,60.67,60.67,17241
4633,"Jan 10, 2006",64.25,64.38,62.7,62.67,62.67,21204
4634,"Jan 9, 2006",64.8,65.3,64.35,64.68,64.68,13477
4635,"Jan 6, 2006",64.65,65.2,64.4,64.47,64.47,10075
4636,"Jan 5, 2006",64.3,64.3,63.85,64.63,64.63,8572
4637,"Jan 4, 2006",64.85,64.85,63.9,64.05,64.05,8252
4638,"Jan 3, 2006",65.35,65.35,63.78,64.65,64.65,9914
4639,"Dec 30, 2005",64.85,65.4,64.85,65.28,65.28,5958
4640,"Dec 29, 2005",65.0,65.0,64.65,65.03,65.03,6965
4641,"Dec 28, 2005",64.7,65.2,64.65,65.13,65.13,4213
4642,"Dec 27, 2005",64.95,65.1,64.7,64.93,64.93,3067
4643,"Dec 23, 2005",65.2,65.5,65.2,65.25,65.25,2680
4644,"Dec 22, 2005",65.1,65.5,65.1,65.28,65.28,6195
4645,"Dec 21, 2005",65.4,65.4,65.05,65.28,65.28,5997
4646,"Dec 20, 2005",64.95,65.65,64.9,65.15,65.15,6341
4647,"Dec 19, 2005",64.1,64.9,63.85,64.55,64.55,6489
4648,"Dec 16, 2005",64.03,64.7,64.03,64.32,64.32,8487
4649,"Dec 15, 2005",65.05,65.5,64.25,64.38,64.38,11786
4650,"Dec 14, 2005",62.45,62.6,62.4,62.63,62.63,7501
4651,"Dec 13, 2005",62.35,62.55,62.25,62.38,62.38,2129
4652,"Dec 12, 2005",62.45,62.55,62.15,62.13,62.13,2790
4653,"Dec 9, 2005",62.9,63.0,62.6,62.55,62.55,3173
4654,"Dec 8, 2005",63.0,63.0,62.95,62.88,62.88,4228
4655,"Dec 7, 2005",62.55,62.55,62.2,62.67,62.67,3357
4656,"Dec 6, 2005",62.8,62.8,62.15,62.65,62.65,3427
